,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Area,Land Contour_HLS,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Roof Style_Hip,Exterior 1st_BrkFace,Sale Type_New,bath_agg,Id,SalePrice
1045,10200,5,1970,1970,0.0,1,3,2,704.0,864.0,4,904,904,3,7,0,0,912.0,0,0,0,0,1,0,0,1.0,1398,144000.0
1046,9555,5,1979,1979,0.0,1,0,1,0.0,0.0,2,1100,2233,2,7,0,0,579.0,0,0,0,0,0,0,0,3.0,2177,141000.0
1047,7200,4,1972,2006,0.0,1,2,1,385.0,385.0,3,875,875,3,7,0,0,728.0,0,0,0,0,0,0,0,1.0,2144,117000.0
1048,6780,6,1935,1982,0.0,1,2,2,490.0,520.0,3,520,754,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,2697,84500.0
1049,53227,4,1954,1994,0.0,1,3,3,1116.0,1364.0,4,1663,1663,3,6,2,3,529.0,0,0,0,0,0,0,0,2.0,1403,256000.0
1050,9100,5,1965,1965,0.0,1,2,1,338.0,925.0,4,925,925,2,7,0,0,429.0,0,0,0,0,0,0,0,2.0,596,117500.0
1051,9600,5,1940,1950,0.0,2,2,1,428.0,728.0,4,976,1308,2,5,2,2,256.0,1,0,0,0,0,0,0,3.0,922,160000.0
1052,14175,5,1956,1998,0.0,1,2,1,386.0,1240.0,3,1375,1375,2,7,1,3,323.0,0,0,0,0,1,1,0,2.0,2065,187000.0
1053,14277,8,2003,2003,280.0,2,4,2,938.0,1317.0,4,1217,2385,3,7,1,3,818.0,0,0,1,0,0,0,0,4.0,1710,350000.0
1054,9000,5,1974,1974,0.0,1,3,2,0.0,896.0,2,896,1792,2,7,0,0,480.0,0,0,0,0,0,0,0,4.0,1034,133000.0
1055,13693,8,2007,2007,554.0,2,4,3,1728.0,2418.0,4,2464,2464,4,7,1,4,650.0,0,0,1,0,1,0,0,4.0,1057,417500.0
1056,3635,7,2007,2007,130.0,2,3,1,988.0,1386.0,4,1569,1569,3,7,1,2,660.0,0,0,0,0,1,0,0,3.0,470,175900.0
1057,10933,9,2009,2009,242.0,3,4,3,1021.0,1555.0,4,1680,1680,4,7,1,3,1138.0,0,0,0,0,1,0,1,3.0,819,323262.0
1058,8450,7,2003,2003,0.0,2,3,2,699.0,1337.0,4,1337,1337,3,7,0,0,531.0,0,0,0,0,0,0,0,3.0,2160,185000.0
1059,8550,6,1934,1950,0.0,1,2,1,574.0,816.0,4,816,816,2,7,1,1,240.0,0,0,0,0,0,0,0,2.0,2552,129800.0
1060,12182,7,2005,2005,226.0,2,3,2,1201.0,1541.0,4,1541,1541,3,7,1,3,532.0,0,0,1,0,0,0,1,2.0,41,220000.0
1061,6120,4,1935,1995,0.0,1,2,1,0.0,884.0,4,989,1573,3,7,0,0,240.0,0,0,0,0,0,0,0,1.0,742,133000.0
1062,10800,4,1949,1996,0.0,1,2,1,0.0,832.0,2,832,1461,2,7,0,0,384.0,0,0,0,0,0,0,0,2.0,686,133500.0
1063,12760,6,1976,1976,0.0,1,2,1,0.0,1958.0,2,2048,2048,2,7,0,0,776.0,0,0,0,0,0,0,0,3.0,314,170000.0
1064,7655,6,1993,1994,0.0,1,3,1,0.0,903.0,3,910,1642,2,7,1,2,392.0,0,0,0,0,0,0,0,3.0,1630,168000.0
1065,10560,6,1922,1994,0.0,1,1,1,283.0,738.0,4,868,1470,2,6,0,0,624.0,0,0,0,0,0,0,0,2.0,191,140750.0
1066,7500,6,1999,2003,0.0,1,3,1,0.0,938.0,4,957,2299,2,7,1,2,482.0,0,0,0,0,0,0,0,4.0,1626,204000.0
1067,9505,7,2001,2001,180.0,2,3,1,0.0,884.0,4,884,2035,3,7,1,3,434.0,0,0,0,0,0,0,0,3.0,59,222500.0
1068,10205,5,1962,1962,0.0,1,2,2,784.0,925.0,2,999,999,2,7,0,0,300.0,0,0,0,0,0,0,0,2.0,2632,134500.0
1069,4379,8,2004,2004,0.0,2,3,2,851.0,1378.0,4,1378,1378,3,7,1,3,540.0,0,0,0,0,0,0,0,3.0,1835,214000.0
1070,7800,5,1939,1950,0.0,1,3,2,507.0,793.0,2,793,1118,2,7,1,3,410.0,0,0,0,0,0,0,0,2.0,2675,119900.0
1071,12108,4,1955,1955,270.0,1,2,1,133.0,1440.0,2,1440,1440,1,7,0,0,0.0,0,0,0,0,0,0,0,2.0,1503,118000.0
1072,7000,5,1960,2002,45.0,1,2,1,588.0,1010.0,4,1134,1134,2,7,0,0,254.0,0,0,0,0,0,0,0,1.0,1963,135000.0
1073,13053,6,1923,2000,0.0,1,2,1,0.0,833.0,3,1053,1848,3,7,1,3,370.0,0,0,0,0,0,0,0,2.0,1352,207000.0
1074,8400,6,1925,1950,0.0,1,2,1,423.0,1181.0,1,1390,1694,2,7,1,3,576.0,0,0,0,0,0,0,0,2.0,1519,136500.0
1075,6000,4,1954,2000,0.0,1,2,1,0.0,901.0,4,901,901,2,7,0,0,281.0,0,0,0,0,0,0,0,1.0,1305,107900.0
1076,6240,6,1938,1950,0.0,1,2,1,52.0,861.0,3,861,1409,2,7,1,3,528.0,0,0,0,0,0,0,0,3.0,2014,126000.0
1077,31770,6,1960,1960,112.0,1,2,3,639.0,1080.0,1,1656,1656,2,7,2,3,528.0,0,0,0,0,1,1,0,2.0,1,215000.0
1078,12474,10,2007,2008,272.0,3,4,2,1280.0,1682.0,4,1742,2332,4,7,1,4,846.0,0,0,1,0,0,0,1,4.0,1052,426000.0
1079,9600,5,1950,2007,0.0,2,2,1,607.0,1113.0,3,1113,1113,3,7,1,3,264.0,0,0,0,0,0,0,0,1.0,622,147000.0
1080,8574,6,1916,2000,0.0,2,2,1,0.0,816.0,4,1232,1232,3,7,1,3,440.0,0,0,0,0,0,0,0,1.0,913,147500.0
1081,14418,9,2007,2007,480.0,3,4,3,1375.0,1950.0,4,1950,1950,4,7,1,3,706.0,0,0,1,0,1,0,0,3.0,1058,383000.0
1082,10400,7,1988,1988,102.0,1,3,2,929.0,1845.0,3,1872,1872,2,7,1,2,604.0,0,0,0,0,0,0,0,3.0,2348,241500.0
1083,15564,6,1914,1995,0.0,1,3,1,0.0,676.0,4,676,1264,2,7,0,0,400.0,0,0,0,0,0,0,0,1.0,1527,147500.0
1084,13543,8,2005,2005,130.0,2,4,3,16.0,1168.0,4,1168,2500,4,7,1,3,683.0,1,0,0,1,0,0,0,4.0,1011,355000.0
1085,6130,5,1924,1950,0.0,1,2,1,784.0,784.0,3,784,784,3,7,0,0,0.0,0,0,0,0,0,0,0,2.0,1332,109500.0
1086,5925,2,1940,1950,0.0,1,0,1,0.0,0.0,1,612,612,2,7,0,0,308.0,0,0,0,0,0,0,0,1.0,709,45000.0
1087,24090,7,1940,1950,0.0,1,2,2,0.0,1032.0,4,1207,2403,2,7,2,2,349.0,0,0,0,0,0,0,0,2.0,209,244400.0
1088,9600,6,1953,1953,238.0,1,2,1,1285.0,1416.0,2,1644,1644,2,7,2,3,418.0,0,0,0,0,1,0,0,2.0,619,167000.0
1089,8158,7,2002,2002,214.0,2,3,1,0.0,860.0,4,860,1729,3,7,0,0,542.0,0,0,0,0,0,0,0,3.0,2150,200000.0
1090,5220,5,1936,1950,0.0,1,2,1,0.0,830.0,3,879,879,2,7,0,0,180.0,0,0,0,0,0,0,0,1.0,2704,80000.0
1091,8172,5,1955,1990,0.0,1,2,1,167.0,864.0,2,864,864,2,7,0,0,572.0,0,0,0,0,1,0,0,2.0,2839,115000.0
1092,9000,6,1956,1956,74.0,1,3,1,616.0,1196.0,3,1196,1196,2,7,1,3,297.0,0,0,0,0,0,0,0,2.0,1242,139000.0
1093,7844,6,1978,1978,203.0,1,2,1,209.0,672.0,2,672,1400,2,7,1,2,440.0,0,0,0,0,1,0,0,2.0,2714,149500.0
1094,9084,4,1940,1950,0.0,1,2,2,0.0,755.0,2,755,1510,2,7,1,3,296.0,0,0,0,0,0,0,0,2.0,799,108000.0
1095,10800,4,1900,2000,0.0,1,0,1,0.0,0.0,2,694,1294,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,1260,106250.0
1096,8556,7,2006,2006,0.0,2,3,2,0.0,1240.0,4,1240,1240,3,7,0,0,826.0,0,0,0,0,0,0,0,2.0,2107,194000.0
1097,9100,5,1962,1962,51.0,1,2,1,36.0,988.0,4,988,988,2,7,0,0,624.0,0,0,0,0,1,0,0,2.0,2486,129500.0
1098,8668,5,1968,1968,0.0,1,2,1,0.0,1560.0,2,1560,1560,2,7,0,0,792.0,0,0,0,0,0,0,0,2.0,1911,126000.0
1099,11767,5,1950,1950,0.0,1,1,2,1078.0,1078.0,2,1368,1368,2,6,0,0,195.0,0,0,0,0,0,0,0,2.0,896,120000.0
1100,8400,7,2004,2005,109.0,2,3,2,712.0,1473.0,4,1484,1484,3,7,0,0,606.0,0,0,0,0,0,0,0,3.0,272,213000.0
1101,3874,8,1980,1980,0.0,2,3,3,807.0,1226.0,2,1226,1226,3,7,1,1,484.0,0,0,0,0,0,0,0,2.0,2521,190000.0
1102,8076,6,1993,1994,112.0,1,3,1,705.0,1160.0,3,1169,1169,2,7,1,2,402.0,0,0,0,0,0,0,0,3.0,2324,183500.0
1103,10090,7,1963,1999,364.0,1,2,2,242.0,725.0,2,1035,1651,2,7,2,2,276.0,0,0,0,0,0,0,0,3.0,1953,172000.0
1104,8877,4,1938,1958,0.0,1,2,2,690.0,816.0,4,816,816,2,7,1,3,288.0,0,0,0,0,0,0,0,2.0,887,100000.0
1105,11058,7,2007,2007,212.0,2,3,1,56.0,1564.0,4,1564,1564,3,7,0,0,814.0,0,0,0,0,0,0,0,2.0,1479,218836.0
1106,10800,6,1905,2000,0.0,1,1,1,0.0,482.0,4,1221,1912,2,7,1,2,672.0,0,0,0,0,0,0,0,2.0,1317,163000.0
1107,10936,7,2006,2006,0.0,2,3,2,0.0,1510.0,4,1525,1525,3,7,1,3,534.0,0,0,0,0,0,0,1,3.0,1750,206580.0
1108,8461,6,2005,2006,0.0,2,3,1,0.0,728.0,4,728,1456,3,7,1,3,390.0,0,0,0,0,0,0,1,3.0,2815,163990.0
1109,7518,5,1910,2004,0.0,0,1,1,0.0,396.0,3,665,1330,2,7,0,0,390.0,0,0,0,0,0,0,0,1.0,2692,116500.0
1110,8010,7,2002,2003,0.0,2,3,1,0.0,840.0,4,840,1720,3,7,1,3,400.0,0,0,0,0,0,0,0,3.0,1090,188000.0
1111,10050,5,1966,1966,87.0,1,2,2,602.0,793.0,4,1280,1280,2,7,1,2,432.0,0,0,0,0,0,0,0,3.0,1912,175000.0
1112,4740,8,1988,1988,0.0,2,3,3,248.0,1166.0,3,1179,1179,2,7,0,0,480.0,0,0,0,1,0,0,0,3.0,1634,182000.0
1113,6978,5,1926,1980,0.0,2,2,1,0.0,850.0,2,960,960,2,7,0,0,576.0,0,0,0,0,0,0,0,1.0,1974,103000.0
1114,11400,10,2001,2002,705.0,3,4,3,1282.0,2633.0,4,2633,2633,4,7,2,3,804.0,0,1,0,0,1,0,0,4.0,1764,466500.0
1115,9240,6,1959,1998,0.0,2,2,1,708.0,988.0,2,988,988,3,7,0,0,297.0,0,0,0,0,1,0,0,3.0,634,149500.0
1116,2304,7,1978,1978,0.0,1,3,1,632.0,1061.0,2,1055,1055,2,7,0,0,319.0,0,0,0,0,0,0,0,2.0,1683,142500.0
1117,7223,5,1926,1950,0.0,1,2,2,319.0,1290.0,2,1422,1422,2,7,0,0,352.0,0,0,0,0,1,0,0,1.0,2199,136500.0
1118,3612,6,1993,1994,0.0,1,3,1,338.0,630.0,4,630,1320,2,7,0,0,484.0,0,0,0,0,0,0,0,3.0,2789,137000.0
1119,12680,7,1988,1988,102.0,2,3,2,983.0,1675.0,4,1688,1688,4,7,1,4,528.0,0,0,0,0,0,0,0,3.0,1018,226500.0
1120,10176,7,1990,1990,0.0,1,3,3,637.0,1300.0,3,1341,1341,3,7,1,-1,506.0,0,0,0,0,0,0,0,3.0,14,171500.0
1121,10780,5,1976,1976,0.0,1,2,2,483.0,911.0,3,954,954,2,7,0,0,576.0,0,0,0,0,0,0,0,1.0,2782,132500.0
1122,8544,3,1949,1950,340.0,1,0,1,0.0,0.0,1,1040,1040,2,7,0,0,400.0,0,0,0,0,0,0,0,2.0,2626,87500.0
1123,10646,7,2001,2001,513.0,1,2,1,681.0,858.0,4,872,1789,2,7,1,2,546.0,0,0,0,0,0,0,0,4.0,1175,223000.0
1124,8400,6,1962,2005,237.0,2,2,1,0.0,1319.0,2,1537,1537,3,7,1,3,462.0,0,0,0,0,0,0,0,3.0,1232,174000.0
1125,15428,5,1951,1991,0.0,1,2,1,741.0,884.0,4,884,884,2,7,0,0,270.0,0,0,0,0,1,0,0,2.0,2590,142000.0
1126,11216,8,2006,2006,0.0,2,3,1,0.0,1489.0,4,1489,1489,3,7,1,3,776.0,0,0,0,0,0,0,1,2.0,2463,232600.0
1127,10140,6,1974,1999,99.0,1,2,1,663.0,1040.0,1,1309,1309,3,7,1,1,484.0,0,0,0,0,1,0,0,3.0,2358,181000.0
1128,3964,6,1973,1973,0.0,1,3,1,837.0,942.0,3,1291,2521,2,3,1,3,576.0,0,0,0,0,0,0,0,4.0,2911,151400.0
1129,11428,8,2006,2006,248.0,2,3,1,0.0,1626.0,4,1634,1634,3,7,1,3,866.0,0,0,1,0,0,0,0,2.0,1699,250000.0
1130,10421,7,1988,1988,42.0,1,3,1,394.0,980.0,2,980,1714,2,7,1,2,496.0,0,0,0,0,0,0,0,3.0,115,196500.0
1131,13500,7,1879,1987,0.0,1,2,1,0.0,819.0,2,1312,2454,2,7,1,3,576.0,0,0,0,0,0,0,0,2.0,1998,185000.0
1132,9000,6,1969,1969,200.0,1,2,2,955.0,1216.0,2,1216,1216,2,7,0,0,336.0,0,0,0,0,0,0,0,2.0,589,113000.0
1133,9400,6,1975,1975,250.0,1,3,3,945.0,945.0,2,980,980,2,7,0,0,0.0,0,0,0,0,0,0,0,4.0,2821,127500.0
1134,2117,6,2000,2000,216.0,2,3,1,417.0,756.0,4,769,1573,3,7,0,0,440.0,0,0,0,0,0,0,0,3.0,1846,177000.0
1135,10625,6,2004,2004,353.0,2,3,2,0.0,1158.0,4,1158,2443,3,5,1,3,744.0,0,0,0,0,0,0,0,3.0,1805,265000.0
1136,8413,8,1998,1998,0.0,2,4,2,901.0,1220.0,4,1220,2362,3,7,2,2,1105.0,0,0,0,0,0,0,0,4.0,1853,312500.0
1137,13500,10,1893,2000,0.0,3,2,1,0.0,1237.0,3,1521,2775,3,7,1,3,880.0,0,0,0,0,0,0,0,4.0,1321,325000.0
1138,15676,8,1980,1980,115.0,2,3,3,1733.0,2014.0,3,2014,2014,3,3,2,3,864.0,0,0,0,0,0,0,0,3.0,564,275000.0
1139,9950,7,1995,1995,290.0,2,3,1,565.0,1203.0,4,1214,2520,3,7,1,2,721.0,0,1,0,0,0,0,0,3.0,1771,290000.0
1140,15410,6,1974,2002,250.0,1,2,3,126.0,1208.0,4,1494,1494,2,7,2,1,461.0,0,0,0,0,1,0,0,3.0,90,169000.0
1141,6000,5,1921,1950,0.0,1,2,1,616.0,616.0,3,616,616,2,7,0,0,205.0,0,0,0,0,0,0,0,1.0,2684,89000.0
1142,8402,6,1998,1998,0.0,1,3,1,0.0,789.0,3,789,1465,2,7,1,3,393.0,0,0,0,0,0,0,0,3.0,13,180400.0
1143,10084,7,2005,2006,196.0,2,3,2,24.0,1552.0,4,1552,1552,3,7,0,0,782.0,0,0,0,0,0,0,1,2.0,2811,212900.0
1144,16285,7,2001,2002,0.0,2,3,1,0.0,1413.0,4,1430,1430,3,7,0,0,605.0,0,0,0,0,0,0,0,2.0,850,187100.0
1145,3230,6,1999,1999,1129.0,1,3,1,419.0,729.0,3,729,1458,2,7,1,1,440.0,0,0,0,0,0,0,0,3.0,1844,176000.0
1146,21579,6,1968,1968,0.0,1,3,1,813.0,1488.0,4,1488,1488,2,7,2,3,552.0,0,0,0,0,1,0,0,3.0,2225,215000.0
1147,8320,7,2004,2004,0.0,2,3,1,490.0,770.0,4,770,1582,3,7,0,0,520.0,0,0,0,0,0,0,0,3.0,1477,185900.0
1148,6960,4,1970,1970,0.0,1,2,1,375.0,864.0,2,864,864,3,7,0,0,660.0,0,0,0,0,0,0,0,1.0,399,120500.0
1149,21930,5,2005,2005,0.0,2,3,2,0.0,732.0,4,734,1838,2,7,1,3,372.0,0,0,0,0,0,0,0,3.0,2431,192140.0
1150,6600,5,1982,2008,0.0,2,2,1,641.0,816.0,4,816,816,3,7,1,4,264.0,0,0,0,0,0,0,0,2.0,1605,130500.0
1151,8405,4,1945,1950,0.0,1,0,1,0.0,0.0,2,1088,1529,2,4,0,0,240.0,0,0,0,0,0,0,0,2.0,897,98000.0
1152,11778,9,2008,2008,554.0,2,3,3,2085.0,2271.0,4,2276,2276,4,7,2,3,1348.0,0,0,0,0,1,0,0,3.0,1426,475000.0
1153,8967,5,1920,1950,0.0,1,1,1,0.0,961.0,3,1077,1077,2,2,0,0,338.0,0,0,0,0,0,0,0,1.0,2240,67000.0
1154,10562,8,2007,2007,300.0,2,4,1,1288.0,1582.0,4,1610,2161,4,7,1,3,789.0,0,0,1,0,0,0,1,3.0,1706,325624.0
1155,12864,7,2002,2002,0.0,2,3,1,1392.0,1409.0,4,1409,1409,3,7,1,3,576.0,0,0,0,0,0,0,0,3.0,2252,245000.0
1156,13695,5,2004,2004,0.0,1,2,1,646.0,1114.0,4,1114,1114,3,7,0,0,576.0,0,0,0,0,0,0,0,3.0,1136,159000.0
1157,10289,5,1965,1965,168.0,1,2,1,836.0,1073.0,2,1073,1073,2,7,0,0,515.0,0,0,0,0,1,0,0,3.0,1877,156000.0
1158,15431,10,2008,2008,200.0,3,4,3,1767.0,3094.0,4,2402,2402,4,7,2,3,672.0,0,0,1,0,1,0,0,3.0,424,555000.0
1159,11120,6,1984,1984,0.0,1,3,1,660.0,1232.0,2,1232,1232,2,7,0,0,516.0,0,0,0,0,0,0,0,2.0,1182,162500.0
1160,9069,6,1993,1993,0.0,2,3,2,261.0,1344.0,3,1440,1440,3,7,0,0,920.0,0,0,0,0,0,0,0,4.0,2750,224500.0
1161,47280,6,1950,1950,44.0,1,2,1,0.0,1488.0,3,1488,1488,2,7,1,2,738.0,0,0,0,0,1,0,0,3.0,1016,133000.0
1162,7875,7,2003,2003,0.0,2,3,1,0.0,783.0,4,807,1509,3,7,1,3,393.0,0,0,0,0,0,0,0,3.0,2436,180000.0
1163,6600,5,1982,2005,0.0,1,2,1,638.0,845.0,3,845,845,3,7,0,0,264.0,0,0,0,0,0,0,0,1.0,1607,134500.0
1164,13682,10,2006,2006,1031.0,3,4,3,0.0,1410.0,4,1426,2945,3,7,1,3,641.0,1,0,0,1,1,0,1,4.0,2337,438780.0
1165,9150,6,1962,1962,305.0,1,3,3,371.0,1099.0,3,1431,1431,2,7,1,3,296.0,0,0,0,0,0,0,0,2.0,1233,165000.0
1166,7150,5,1967,1967,60.0,1,2,1,432.0,892.0,2,892,892,2,7,0,0,288.0,0,0,0,0,0,0,0,1.0,419,100000.0
1167,12285,7,1960,1960,128.0,1,2,1,544.0,1329.0,3,1329,1329,2,7,2,3,441.0,0,0,0,0,0,0,0,2.0,633,176000.0
1168,17920,5,1955,1974,0.0,1,2,2,306.0,1763.0,2,1779,1779,2,7,1,3,454.0,0,0,0,0,1,0,0,3.0,2722,170000.0
1169,3684,7,2007,2007,130.0,2,3,1,0.0,1373.0,4,1555,1555,3,7,1,2,660.0,0,0,0,0,1,0,0,2.0,469,174000.0
1170,7006,6,1925,1950,0.0,1,2,1,121.0,768.0,2,788,1236,2,7,1,3,384.0,0,0,0,0,0,0,0,3.0,1365,127000.0
1171,8390,7,1999,1999,0.0,1,3,1,0.0,831.0,4,873,1651,2,7,1,2,450.0,0,0,0,0,0,0,0,3.0,1098,185900.0
1172,5784,5,1938,1996,0.0,1,1,1,0.0,190.0,3,886,886,2,7,0,0,273.0,0,0,0,0,0,0,0,1.0,711,91300.0
1173,9135,6,2003,2003,120.0,2,3,2,340.0,1682.0,4,1700,1700,3,7,0,0,544.0,0,0,0,0,0,0,0,3.0,2808,200000.0
1174,10496,6,1949,1950,320.0,1,2,2,196.0,1040.0,4,1168,1846,2,7,1,3,315.0,0,0,0,0,0,0,0,2.0,1959,143000.0
1175,13650,5,1958,1958,0.0,2,2,1,57.0,1052.0,4,1252,1920,3,7,1,3,451.0,0,0,0,0,0,0,0,3.0,2720,172500.0
1176,8308,4,1963,1963,20.0,1,2,1,132.0,1088.0,2,1088,1088,2,7,0,0,520.0,0,0,0,0,0,0,0,1.0,2170,110000.0
1177,9450,4,1957,1957,160.0,1,2,1,775.0,1040.0,2,1362,1362,2,7,1,3,768.0,0,0,0,0,0,0,0,2.0,603,140000.0
1178,9317,6,2006,2006,0.0,2,3,1,24.0,1314.0,3,1314,1314,3,7,1,3,440.0,0,0,0,0,0,0,0,2.0,2113,176432.0
1179,7153,6,1991,1991,88.0,1,3,1,1200.0,1278.0,3,1294,1294,3,7,0,0,496.0,0,0,0,0,0,0,0,3.0,1146,179200.0
1180,8814,7,2005,2007,80.0,2,3,1,925.0,1274.0,4,1274,1274,3,7,0,0,508.0,0,0,0,0,0,0,1,3.0,2105,203000.0
1181,14463,9,2008,2008,406.0,3,4,3,1115.0,1641.0,4,1641,1641,4,7,0,0,885.0,1,0,0,0,0,0,0,3.0,961,316500.0
1182,5190,7,1948,1950,0.0,1,2,1,0.0,570.0,2,617,1079,2,7,1,3,249.0,0,0,0,0,0,1,0,1.0,1405,125600.0
1183,9750,5,1959,1959,164.0,1,2,1,200.0,984.0,3,984,984,1,7,0,0,308.0,0,0,0,0,0,0,0,2.0,1324,110000.0
1184,6000,4,1920,1950,0.0,1,2,1,250.0,960.0,3,960,960,1,7,0,0,308.0,0,0,0,0,1,0,0,1.0,1986,108500.0
1185,8712,5,1952,1952,0.0,0,2,2,0.0,540.0,2,1044,1044,1,7,0,0,504.0,0,0,0,0,1,0,0,1.0,307,55993.0
1186,11851,5,1948,2009,0.0,1,2,1,780.0,1027.0,4,1027,1633,3,7,1,3,240.0,0,0,0,0,0,0,0,1.0,180,129000.0
1187,13811,6,1987,1987,72.0,1,3,1,980.0,1112.0,3,1137,1137,3,7,1,2,551.0,0,0,0,0,0,0,0,3.0,2896,176000.0
1188,10143,6,1963,1963,295.0,1,2,1,384.0,1380.0,1,1380,1380,2,7,0,0,364.0,0,0,0,0,0,0,0,2.0,668,154000.0
1189,18265,6,1986,1986,228.0,2,3,2,920.0,1256.0,4,1256,1256,3,7,1,1,578.0,0,0,0,0,0,0,0,2.0,1582,180000.0
1190,4224,5,1976,1976,0.0,1,3,1,874.0,1142.0,2,1142,1142,2,7,1,-1,528.0,0,0,0,0,0,0,0,3.0,2285,134000.0
1191,12615,6,1950,2001,0.0,1,2,2,477.0,1202.0,2,2158,2158,3,7,1,3,576.0,0,0,0,0,0,0,0,3.0,2079,243000.0
1192,14536,8,2002,2003,236.0,2,3,2,1300.0,1616.0,4,1629,1629,3,7,1,3,808.0,0,0,0,0,1,0,0,3.0,2272,270000.0
1193,9187,6,1983,1983,0.0,1,2,1,336.0,1084.0,2,1080,1080,2,7,0,0,484.0,0,0,0,0,0,0,0,2.0,2250,134000.0
1194,9900,7,1993,1993,256.0,2,3,3,987.0,1347.0,4,1372,2646,3,7,1,2,656.0,0,1,0,0,0,0,0,4.0,502,260000.0
1195,8333,7,2006,2006,0.0,2,3,1,0.0,738.0,3,738,1491,3,7,1,3,484.0,0,0,0,0,0,0,0,3.0,2166,168675.0
1196,10147,6,1994,1994,32.0,1,3,1,186.0,392.0,3,924,1694,2,7,1,2,398.0,0,0,0,0,0,0,0,3.0,1622,160000.0
1197,5914,5,1890,1996,0.0,1,1,1,0.0,684.0,3,684,1080,3,7,0,0,0.0,0,0,0,0,0,0,0,1.0,1299,95000.0
1198,11646,6,2005,2006,0.0,2,3,2,0.0,704.0,4,704,1422,3,7,1,3,440.0,0,0,0,0,0,0,0,3.0,832,173000.0
1199,7200,7,2006,2006,0.0,2,3,1,0.0,1293.0,4,1301,1301,3,7,1,3,572.0,0,0,0,0,0,0,1,3.0,2470,187750.0
1200,20544,7,1986,1991,123.0,1,3,1,0.0,791.0,3,1236,2093,2,7,1,2,542.0,0,0,0,0,0,0,0,3.0,1017,215000.0
1201,9981,5,1967,1967,340.0,1,2,2,221.0,1073.0,3,1073,1073,2,7,0,0,270.0,0,0,0,0,0,0,0,1.0,1384,120000.0
1202,8251,7,2005,2006,143.0,2,3,2,778.0,1494.0,4,1506,1506,3,7,1,3,672.0,0,0,0,0,0,0,0,3.0,1790,249000.0
1203,10140,7,1967,1967,264.0,1,2,1,553.0,1334.0,3,1334,1334,2,7,0,0,477.0,0,0,0,0,1,0,0,3.0,2530,164500.0
1204,8239,7,1986,1986,0.0,2,0,1,0.0,0.0,3,1295,1295,3,7,0,0,312.0,0,0,0,0,0,1,0,2.0,2893,230000.0
1205,5700,7,1929,1990,0.0,1,2,1,336.0,672.0,3,672,1344,3,7,1,3,456.0,0,0,0,0,0,0,0,3.0,2027,140000.0
1206,7200,5,1952,1952,0.0,1,2,1,630.0,732.0,2,732,732,2,7,0,0,240.0,0,0,0,0,0,0,0,2.0,683,118900.0
1207,9178,8,2008,2008,0.0,2,3,2,0.0,1468.0,4,1468,1468,3,7,1,3,904.0,0,0,0,0,0,0,0,2.0,823,239900.0
1208,4043,6,1975,1975,0.0,1,3,1,727.0,1069.0,3,1069,1069,2,7,1,-1,440.0,0,0,0,0,0,0,0,3.0,2374,146300.0
1209,4224,5,1975,1975,0.0,1,3,1,769.0,1040.0,3,1040,1040,2,7,0,0,499.0,0,0,0,0,0,0,0,1.0,1594,124000.0
1210,11235,5,1963,1963,0.0,1,3,2,925.0,925.0,2,999,999,2,7,0,0,308.0,0,0,0,0,0,0,0,2.0,2049,130000.0
1211,8450,7,2000,2001,108.0,1,3,1,0.0,1349.0,4,1349,1349,2,7,0,0,539.0,0,0,0,0,0,0,0,2.0,1813,179000.0
1212,11851,7,1990,1990,0.0,1,3,1,0.0,1424.0,4,1442,1442,2,7,0,0,500.0,0,0,0,0,0,0,0,2.0,365,180500.0
1213,4608,4,1945,1950,0.0,1,2,1,0.0,747.0,2,747,747,2,7,0,0,220.0,0,0,0,0,0,0,0,1.0,176,80000.0
1214,9262,8,2008,2009,194.0,2,3,1,0.0,1573.0,4,1578,1578,4,7,1,3,840.0,0,0,0,0,0,0,1,2.0,510,287090.0
1215,12702,5,1956,1956,0.0,1,0,1,0.0,0.0,3,882,882,2,7,0,0,308.0,0,0,0,0,0,1,0,1.0,1326,97000.0
1216,2938,7,2002,2002,40.0,2,3,2,1038.0,1368.0,4,1511,1511,3,7,1,2,398.0,0,0,0,0,0,0,0,3.0,2423,246990.0
1217,18160,6,1964,1964,138.0,1,2,2,550.0,1302.0,1,1128,1128,2,7,1,2,480.0,0,0,0,0,0,0,0,2.0,1631,154204.0
1218,11355,7,1958,2001,125.0,1,2,1,637.0,1312.0,4,1312,1312,2,7,1,3,495.0,0,0,0,0,0,0,0,2.0,1263,186000.0
1219,1680,5,1972,1972,356.0,1,2,1,350.0,630.0,2,630,1302,2,7,0,0,264.0,0,0,0,0,0,0,0,3.0,1046,111750.0
1220,14300,9,2003,2004,1095.0,3,4,3,1373.0,2846.0,4,2696,2696,4,7,2,3,958.0,1,0,1,0,1,0,0,4.0,47,500000.0
